mId;veiID;dt;lat;lon;vel;mun;uf;via
173555709791;590994;2026-02-26T09:09:15-03:00;-21.1607;-41.582;64;APIACÁ;ES;Contorno de Apiacá
173555710035;516069;2026-02-26T09:10:13-03:00;-23.1641;-46.9435;0;JUNDIAÍ;SP;Próx. Rodovia dos Bandeirantes
173555710112;373564;2026-02-26T09:10:11-03:00;-23.1002;-46.5697;52;ATIBAIA;SP;Rodovia Dom Pedro I
173555711222;536576;2026-02-26T09:10:16-03:00;-23.7455;-46.5514;0;SÃO BERNARDO DO CAMPO;SP;Próx. Rua Pastor Tito Rodrigues Linhares
173555711626;512704;2026-02-26T09:10:12-03:00;-8.3402;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173555715341;374271;2026-02-26T09:10:22-03:00;-22.994;-46.7903;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555715504;474689;2026-02-26T09:10:25-03:00;-22.4159;-45.7987;23;CONCEIÇÃO DOS OUROS;MG;Avenida Barão do Rio Branco
173555719460;596786;2026-02-26T09:10:20-03:00;-22.9948;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555721213;514901;2026-02-26T09:10:42-03:00;-23.2571;-46.8675;77;JUNDIAÍ;SP;50
173555723926;470167;2026-02-26T09:10:04-03:00;-23.4225;-46.5769;68;SÃO PAULO;SP;Rv Fernão Dias
173555724075;596469;2026-02-26T09:10:30-03:00;-22.5554;-47.3709;0;LIMEIRA;SP;Próx. Rua Ângelo Santa Rosa
173555727977;590962;2026-02-26T09:10:37-03:00;-22.4931;-47.4022;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173555728623;514901;2026-02-26T09:10:51-03:00;-23.2571;-46.8675;77;JUNDIAÍ;SP;50
173555729039;313628;2026-02-26T09:10:34-03:00;-22.988;-46.8477;0;ITATIBA;SP;Rua Assad Antônio Nazar
173555729274;473878;2026-02-26T09:10:38-03:00;-22.9947;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555731105;475417;2026-02-26T09:10:35-03:00;-22.9348;-46.8849;0;VALINHOS;SP;Próx. Rodovia Dom Pedro I
173555732361;470167;2026-02-26T09:10:39-03:00;-23.4272;-46.5726;73;SÃO PAULO;SP;Rodovia Fernão Dias
173555735943;548321;2026-02-26T09:10:41-03:00;-8.3402;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173555736633;590994;2026-02-26T09:10:52-03:00;-21.1468;-41.5854;52;APIACÁ;ES;ES-297
173555740241;600362;2026-02-26T09:10:53-03:00;-22.9946;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555743971;590994;2026-02-26T09:10:41-03:00;-21.1467;-41.5842;38;APIACÁ;ES;Próx. ES-297
173555746775;593351;2026-02-26T09:10:57-03:00;-23.7293;-46.5796;0;SÃO BERNARDO DO CAMPO;SP;Próx. Rua Thomás Antônio Gonzaga
173555746776;547535;2026-02-26T09:10:53-03:00;-8.3402;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173555747169;514901;2026-02-26T09:11:14-03:00;-23.2617;-46.8663;77;JUNDIAÍ;SP;Rodovia Anhanguera
173555753283;478987;2026-02-26T09:11:00-03:00;-23.5221;-46.5604;0;SÃO PAULO;SP;Rua da Banduíra
173555753603;599704;2026-02-26T09:11:04-03:00;-22.876;-47.1961;0;HORTOLÂNDIA;SP;Próx. Rua José João da Silva
173555755657;498872;2026-02-26T09:11:13-03:00;-22.9945;-46.7901;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555759228;597976;2026-02-26T09:11:17-03:00;-23.5093;-46.7373;0;SÃO PAULO;SP;Próx. Avenida Alexandre Colares
173555760451;551549;2026-02-26T09:11:14-03:00;-23.5141;-46.8171;0;BARUERI;SP;Rodoanel Mário Covas
173555761221;593351;2026-02-26T09:10:46-03:00;-23.7292;-46.5795;0;SÃO BERNARDO DO CAMPO;SP;Próx. Rua Thomás Antônio Gonzaga
173555762200;99630;2026-02-26T09:11:23-03:00;-22.9943;-46.7899;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555762830;512788;2026-02-26T09:11:17-03:00;-23.0361;-46.6879;0;JARINU;SP;Próx. Rodovia Dom Pedro I
173555764129;237007;2026-02-26T09:11:20-03:00;-22.21;-46.7833;76;ESPÍRITO SANTO DO PINHAL;SP;Rodovia Governador Dr. Adhemar P. de Barros
173555764625;369657;2026-02-26T09:10:28-03:00;-8.6142;-35.5478;68;JOAQUIM NABUCO;PE;BR-101
173555765504;595115;2026-02-26T09:11:22-03:00;-22.9946;-46.79;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555766980;514901;2026-02-26T09:11:38-03:00;-23.2667;-46.8682;80;JUNDIAÍ;SP;Rodovia Anhanguera
173555767718;369657;2026-02-26T09:11:23-03:00;-8.6214;-35.5518;78;JOAQUIM NABUCO;PE;BR-101
173555802391;599704;2026-02-26T09:12:05-03:00;-22.876;-47.1962;0;HORTOLÂNDIA;SP;Próx. Rua José João da Silva
173555804201;514901;2026-02-26T09:12:21-03:00;-23.2743;-46.87;77;JUNDIAÍ;SP;Rodovia Anhanguera
173555806343;477048;2026-02-26T09:12:14-03:00;-22.9947;-46.7899;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555808422;236061;2026-02-26T09:12:18-03:00;-22.9879;-46.8456;0;ITATIBA;SP;Próx. Rua Regina Regagnin Piovani
173555809905;477750;2026-02-26T09:12:19-03:00;-23.4402;-46.4083;0;GUARULHOS;SP;Rua São José do Paraíso
173555811688;607111;2026-02-26T09:12:15-03:00;-23.5271;-47.1448;0;SÃO ROQUE;SP;Próx. Avenida Euclydes de Arruda
173555812288;600123;2026-02-26T09:12:21-03:00;-23.1779;-46.9624;0;JUNDIAÍ;SP;Próx. Rua Ailly Ferraz Santos
173555818604;470167;2026-02-26T09:12:23-03:00;-23.4447;-46.5687;76;SÃO PAULO;SP;Rodovia Fernão Dias
173555821936;470167;2026-02-26T09:12:24-03:00;-23.4449;-46.5687;76;SÃO PAULO;SP;Rodovia Fernão Dias
173555823316;590994;2026-02-26T09:12:18-03:00;-21.1513;-41.5993;59;APIACÁ;ES;ES-297
173555835282;93958;2026-02-26T09:12:50-03:00;-22.4904;-47.4023;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173555836583;237007;2026-02-26T09:12:50-03:00;-22.2234;-46.7928;76;ESPÍRITO SANTO DO PINHAL;SP;Rodovia Governador Dr. Adhemar P. de Barros
173555836756;270998;2026-02-26T09:12:54-03:00;-22.9941;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555840515;237007;2026-02-26T09:12:57-03:00;-22.2245;-46.7935;76;ESPÍRITO SANTO DO PINHAL;SP;Rodovia Governador Dr. Adhemar P. de Barros
173555843308;536312;2026-02-26T09:13:02-03:00;-23.5249;-46.5758;17;SÃO PAULO;SP;Próx. Rua Tuiuti
173555846778;475417;2026-02-26T09:13:01-03:00;-22.9348;-46.8849;0;VALINHOS;SP;Próx. Rodovia Dom Pedro I
173555847099;526684;2026-02-26T09:12:59-03:00;-23.5555;-46.7101;0;SÃO PAULO;SP;Avenida Professor Manuel José Chaves
173555850336;237007;2026-02-26T09:13:11-03:00;-22.2271;-46.7945;78;ESPÍRITO SANTO DO PINHAL;SP;Rodovia Governador Dr. Adhemar P. de Barros
173555851997;564824;2026-02-26T09:13:13-03:00;-22.9946;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555852485;470167;2026-02-26T09:12:43-03:00;-23.4482;-46.5695;69;SÃO PAULO;SP;Rodovia Fernão Dias
173555853359;272113;2026-02-26T09:12:38-03:00;-22.7574;-46.1572;0;CAMANDUCAIA;MG;Rodovia Fernão Dias
173555855772;536312;2026-02-26T09:13:18-03:00;-23.5253;-46.5759;0;SÃO PAULO;SP;Avenida Morvan Dias de Figueiredo
173555858466;607111;2026-02-26T09:13:15-03:00;-23.5271;-47.1448;0;SÃO ROQUE;SP;Próx. Avenida Euclydes de Arruda
173555859915;514901;2026-02-26T09:13:12-03:00;-23.2829;-46.8727;66;JUNDIAÍ;SP;Via Anhanguera
173555862403;514901;2026-02-26T09:13:18-03:00;-23.2829;-46.8727;70;JUNDIAÍ;SP;Via Anhanguera
173555864447;470167;2026-02-26T09:13:11-03:00;-23.4526;-46.5705;60;SÃO PAULO;SP;Rodovia Fernão Dias
173555865896;99407;2026-02-26T09:13:23-03:00;-22.493;-47.4029;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173555866410;237007;2026-02-26T09:13:31-03:00;-22.2307;-46.7959;76;ESPÍRITO SANTO DO PINHAL;SP;Rodovia Governador Dr. Adhemar P. de Barros
173555866446;513660;2026-02-26T09:11:37-03:00;-8.4142;-35.3053;69;ESCADA;PE;Próx. BR-101
173555868869;514901;2026-02-26T09:13:44-03:00;-23.2855;-46.8687;73;CAJAMAR;SP;Via Anhanguera
173555870362;476419;2026-02-26T09:13:35-03:00;-22.9947;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555872991;590994;2026-02-26T09:13:40-03:00;-21.1515;-41.6141;66;APIACÁ;ES;ES-297
173555877404;590994;2026-02-26T09:13:44-03:00;-21.1511;-41.6147;67;APIACÁ;ES;ES-297
173555877764;598495;2026-02-26T09:13:37-03:00;-22.9881;-46.8478;0;ITATIBA;SP;Rua Assad Antônio Nazar
173555878172;470167;2026-02-26T09:13:38-03:00;-23.4568;-46.5714;66;SÃO PAULO;SP;Rodovia Fernão Dias
173555883344;516640;2026-02-26T09:13:42-03:00;-30.0106;-51.3189;0;ELDORADO DO SUL;RS;Próx. Rua Júlio Ricardo Mottin
173555883919;473398;2026-02-26T09:13:46-03:00;-22.9945;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555884373;514901;2026-02-26T09:13:58-03:00;-23.2862;-46.8665;73;CAJAMAR;SP;Próx. Via Anhanguera
173555887495;247319;2026-02-26T09:13:53-03:00;-22.9945;-46.7901;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555888819;471939;2026-02-26T09:13:45-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555889673;536312;2026-02-26T09:13:59-03:00;-23.5255;-46.5769;19;SÃO PAULO;SP;Próx. Avenida Morvan Dias de Figueiredo
173555890200;514901;2026-02-26T09:14:07-03:00;-23.2891;-46.866;75;CAJAMAR;SP;Via Anhanguera
173555890626;125550;2026-02-26T09:13:53-03:00;-22.9945;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555892557;514901;2026-02-26T09:14:09-03:00;-23.2891;-46.866;75;CAJAMAR;SP;Via Anhanguera
173555892913;513660;2026-02-26T09:13:58-03:00;-8.4266;-35.3214;69;RIBEIRÃO;PE;BR-101
173555893656;237007;2026-02-26T09:14:00-03:00;-22.2356;-46.7984;76;ESPÍRITO SANTO DO PINHAL;SP;Rodovia Governador Dr. Adhemar P. de Barros
173555893838;470167;2026-02-26T09:13:52-03:00;-23.4593;-46.5715;74;SÃO PAULO;SP;Rua Abílio Pedro Ramos
173555894175;93935;2026-02-26T09:13:59-03:00;-22.9945;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555895193;471939;2026-02-26T09:13:45-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555895217;471939;2026-02-26T09:13:45-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555895372;513660;2026-02-26T09:11:37-03:00;-8.4143;-35.3053;69;ESCADA;PE;BR-101
173555895890;599704;2026-02-26T09:14:02-03:00;-22.876;-47.1961;0;HORTOLÂNDIA;SP;Próx. Rua José João da Silva
173555897110;470167;2026-02-26T09:13:53-03:00;-23.4593;-46.5715;75;SÃO PAULO;SP;Rua Abílio Pedro Ramos
173555898493;513660;2026-02-26T09:09:01-03:00;-8.4082;-35.2795;67;ESCADA;PE;BR-101
173555899022;516640;2026-02-26T09:13:58-03:00;-30.0106;-51.3189;0;ELDORADO DO SUL;RS;Próx. Rua Júlio Ricardo Mottin
173555900746;470167;2026-02-26T09:14:00-03:00;-23.4607;-46.5714;77;SÃO PAULO;SP;Rodovia Fernão Dias
173555902272;471939;2026-02-26T09:14:01-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555904998;513660;2026-02-26T09:09:47-03:00;-8.4098;-35.2872;67;ESCADA;PE;BR-101
173555908547;471939;2026-02-26T09:14:05-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555909985;597976;2026-02-26T09:14:22-03:00;-23.5093;-46.7373;0;SÃO PAULO;SP;Próx. Avenida Alexandre Colares
173555910501;513660;2026-02-26T09:10:51-03:00;-8.4116;-35.2982;62;ESCADA;PE;BR-101
173555911307;478987;2026-02-26T09:14:14-03:00;-23.5219;-46.5604;0;SÃO PAULO;SP;Rua da Banduíra
173555912976;536312;2026-02-26T09:14:10-03:00;-23.5256;-46.5774;8;SÃO PAULO;SP;Rua 28 de Agosto
173555913606;471939;2026-02-26T09:14:05-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555915768;513660;2026-02-26T09:11:31-03:00;-8.414;-35.3044;68;ESCADA;PE;BR-101
173555916425;470167;2026-02-26T09:14:25-03:00;-23.4653;-46.5715;70;SÃO PAULO;SP;Rodovia Fernão Dias
173555917259;475971;2026-02-26T09:14:27-03:00;-23.0356;-46.7333;0;ITATIBA;SP;Próx. Rua Antônio Gilberto Frediani
173555918698;471939;2026-02-26T09:14:17-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555918708;471939;2026-02-26T09:14:21-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555920187;513660;2026-02-26T09:12:30-03:00;-8.4172;-35.3115;67;ESCADA;PE;BR-101
173555922688;514349;2026-02-26T09:14:37-03:00;-22.7701;-46.2307;0;ITAPEVA;MG;Rodovia Fernão Dias
173555922721;470266;2026-02-26T09:14:33-03:00;-22.9667;-45.432;0;PINDAMONHANGABA;SP;Próx. Rodovia Presidente Dutra
173555923719;539116;2026-02-26T09:14:13-03:00;-23.427;-46.3898;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173555925203;513660;2026-02-26T09:12:58-03:00;-8.4191;-35.3153;65;RIBEIRÃO;PE;BR-101
173555926189;471939;2026-02-26T09:14:26-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555926191;471939;2026-02-26T09:14:26-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555926192;471939;2026-02-26T09:14:26-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555930786;514901;2026-02-26T09:14:45-03:00;-23.2963;-46.8646;75;CAJAMAR;SP;Via Anhanguera
173555930953;513660;2026-02-26T09:13:17-03:00;-8.4202;-35.318;64;RIBEIRÃO;PE;BR-101
173555931467;471939;2026-02-26T09:14:33-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555931470;471939;2026-02-26T09:14:36-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555934952;536079;2026-02-26T09:14:45-03:00;-22.4881;-47.3997;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173555936997;514901;2026-02-26T09:15:08-03:00;-23.2972;-46.8636;74;CAJAMAR;SP;Via Anhanguera
173555938148;590994;2026-02-26T09:15:00-03:00;-21.1461;-41.6218;22;APIACÁ;ES;ES-297
173555939321;471939;2026-02-26T09:14:47-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555939888;536079;2026-02-26T09:14:49-03:00;-22.4881;-47.3997;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173555940227;476025;2026-02-26T09:14:54-03:00;-22.9946;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555940473;514901;2026-02-26T09:15:12-03:00;-23.2988;-46.8608;77;CAJAMAR;SP;Via Anhanguera
173555940579;369267;2026-02-26T09:15:01-03:00;-22.4905;-47.4017;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173555941925;125429;2026-02-26T09:14:56-03:00;-22.4905;-47.4024;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173555944301;513660;2026-02-26T09:14:03-03:00;-8.4274;-35.3219;69;RIBEIRÃO;PE;BR-101
173555944705;536079;2026-02-26T09:14:59-03:00;-22.488;-47.3996;5;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173555945665;471939;2026-02-26T09:14:52-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555945673;471939;2026-02-26T09:14:54-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555949073;513660;2026-02-26T09:14:17-03:00;-8.4294;-35.3236;74;RIBEIRÃO;PE;BR-101
173555952214;471939;2026-02-26T09:14:54-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555952225;471939;2026-02-26T09:14:54-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555952226;471939;2026-02-26T09:15:03-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555952691;516069;2026-02-26T09:15:13-03:00;-23.1641;-46.9435;0;JUNDIAÍ;SP;Próx. Rodovia dos Bandeirantes
173555953477;548332;2026-02-26T09:15:15-03:00;-23.427;-46.3897;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173555953601;373564;2026-02-26T09:15:11-03:00;-23.0945;-46.6255;33;ATIBAIA;SP;Próx. Rodovia Dom Pedro I
173555954585;536576;2026-02-26T09:15:16-03:00;-23.7455;-46.5514;0;SÃO BERNARDO DO CAMPO;SP;Próx. Rua Pastor Tito Rodrigues Linhares
173555955390;512704;2026-02-26T09:15:12-03:00;-8.3402;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173555955524;536312;2026-02-26T09:15:21-03:00;-23.5259;-46.5784;9;SÃO PAULO;SP;Avenida Morvan Dias de Figueiredo
173555957210;513660;2026-02-26T09:14:42-03:00;-8.4329;-35.3269;77;RIBEIRÃO;PE;BR-101
173555957512;471939;2026-02-26T09:15:07-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555957521;513660;2026-02-26T09:14:22-03:00;-8.4301;-35.3242;74;RIBEIRÃO;PE;BR-101
173555957705;516640;2026-02-26T09:14:42-03:00;-30.0106;-51.3189;-1;ELDORADO DO SUL;RS;Próx. Rua Júlio Ricardo Mottin
173555958922;374271;2026-02-26T09:15:22-03:00;-22.9941;-46.7901;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555960012;514901;2026-02-26T09:15:34-03:00;-23.3014;-46.8585;75;CAJAMAR;SP;Via Anhanguera
173555960599;516640;2026-02-26T09:15:14-03:00;-30.0106;-51.3189;0;ELDORADO DO SUL;RS;Próx. Rua Júlio Ricardo Mottin
173555962104;536079;2026-02-26T09:15:20-03:00;-22.4882;-47.3997;2;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173555962517;596786;2026-02-26T09:15:20-03:00;-22.9948;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555963383;471939;2026-02-26T09:15:18-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555965229;369657;2026-02-26T09:15:28-03:00;-8.6598;-35.5648;62;PALMARES;PE;BR-101
173555968098;596469;2026-02-26T09:15:30-03:00;-22.5554;-47.3709;0;LIMEIRA;SP;Próx. Rua Ângelo Santa Rosa
173555969586;471939;2026-02-26T09:15:22-03:00;-23.4271;-46.3806;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173555969920;536079;2026-02-26T09:15:30-03:00;-22.4883;-47.3997;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173555970654;536312;2026-02-26T09:15:39-03:00;-23.5259;-46.5787;0;SÃO PAULO;SP;Avenida Marginal Tietê
173555971518;590962;2026-02-26T09:15:37-03:00;-22.4931;-47.4022;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173555972533;473878;2026-02-26T09:15:38-03:00;-22.9947;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555972727;313628;2026-02-26T09:15:34-03:00;-22.9881;-46.8477;0;ITATIBA;SP;Próx. Rua Assad Antônio Nazar
173555973852;564553;2026-02-26T09:15:33-03:00;-23.5513;-46.6633;31;SÃO PAULO;SP;Rua Itápolis
173555975166;513660;2026-02-26T09:15:09-03:00;-8.4368;-35.3302;75;RIBEIRÃO;PE;BR-101
173555975455;564553;2026-02-26T09:13:47-03:00;-23.5501;-46.6626;0;SÃO PAULO;SP;Rua Itapemirim
173555980305;548321;2026-02-26T09:15:41-03:00;-8.3402;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173555981101;536312;2026-02-26T09:15:52-03:00;-23.5259;-46.5788;1;SÃO PAULO;SP;Avenida Marginal Tietê
173555983101;600362;2026-02-26T09:15:53-03:00;-22.9946;-46.7899;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555983293;607111;2026-02-26T09:15:46-03:00;-23.5271;-47.1448;0;SÃO ROQUE;SP;Próx. Avenida Euclydes de Arruda
173555984438;536079;2026-02-26T09:15:46-03:00;-22.4883;-47.3997;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173555985991;471939;2026-02-26T09:15:28-03:00;-23.4271;-46.3806;-1;GUARULHOS;SP;Próx. Avenida Narain Singh
173555989127;513660;2026-02-26T09:15:46-03:00;-8.4406;-35.3361;74;RIBEIRÃO;PE;BR-101
173555989528;536312;2026-02-26T09:16:03-03:00;-23.5259;-46.5788;0;SÃO PAULO;SP;Avenida Marginal Tietê
173555989579;547535;2026-02-26T09:15:54-03:00;-8.3402;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173555990068;593351;2026-02-26T09:15:57-03:00;-23.7293;-46.5796;0;SÃO BERNARDO DO CAMPO;SP;Próx. Rua Thomás Antônio Gonzaga
173555990187;514901;2026-02-26T09:15:38-03:00;-23.3014;-46.8585;75;CAJAMAR;SP;Via Anhanguera
173555992022;593867;2026-02-26T09:15:57-03:00;-15.5805;-41.2758;49;ENCRUZILHADA;BA;BR-116
173555992457;514901;2026-02-26T09:16:05-03:00;-23.3069;-46.8558;71;CAJAMAR;SP;Via Anhanguera
173555993899;593867;2026-02-26T09:12:10-03:00;-15.6142;-41.2906;80;ENCRUZILHADA;BA;BR-116
173555997483;237007;2026-02-26T09:16:13-03:00;-22.254;-46.8152;76;ESPÍRITO SANTO DO PINHAL;SP;Rodovia Governador Dr. Adhemar P. de Barros
173555998145;498872;2026-02-26T09:16:13-03:00;-22.9945;-46.7901;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173555999608;536079;2026-02-26T09:16:06-03:00;-22.4883;-47.3997;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173556000359;514901;2026-02-26T09:16:11-03:00;-23.3069;-46.8558;63;CAJAMAR;SP;Via Anhanguera
173556002768;597976;2026-02-26T09:16:17-03:00;-23.5093;-46.7373;0;SÃO PAULO;SP;Próx. Avenida Alexandre Colares
173556004794;512788;2026-02-26T09:16:17-03:00;-23.0361;-46.6879;0;JARINU;SP;Próx. Rodovia Dom Pedro I
173556004936;99630;2026-02-26T09:16:23-03:00;-22.9943;-46.7899;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173556005762;551549;2026-02-26T09:16:14-03:00;-23.5128;-46.8183;5;BARUERI;SP;Rodoanel Mário Covas
173556005913;514901;2026-02-26T09:16:25-03:00;-23.3096;-46.8567;59;CAJAMAR;SP;Via Anhanguera
173556006574;237007;2026-02-26T09:16:21-03:00;-22.255;-46.8163;76;ESPÍRITO SANTO DO PINHAL;SP;Rodovia Governador Dr. Adhemar P. de Barros
173556008543;595115;2026-02-26T09:16:22-03:00;-22.9946;-46.79;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173556009136;471939;2026-02-26T09:15:47-03:00;-23.4271;-46.3808;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173556009138;471939;2026-02-26T09:15:49-03:00;-23.4271;-46.3808;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173556009601;237007;2026-02-26T09:16:25-03:00;-22.2556;-46.8169;76;ESPÍRITO SANTO DO PINHAL;SP;Rodovia Governador Dr. Adhemar P. de Barros
173556010346;125359;2026-02-26T09:16:26-03:00;-18.9008;-48.239;57;UBERLÂNDIA;MG;BR-050
173556011515;536312;2026-02-26T09:16:30-03:00;-23.526;-46.5791;7;SÃO PAULO;SP;Avenida Marginal Tietê
173556043896;471939;2026-02-26T09:16:58-03:00;-23.4271;-46.3805;0;GUARULHOS;SP;Próx. Avenida Narain Singh
173556048172;513660;2026-02-26T09:17:02-03:00;-8.4477;-35.3467;70;RIBEIRÃO;PE;BR-101
173556049215;514901;2026-02-26T09:17:04-03:00;-23.3155;-46.8563;67;CAJAMAR;SP;Via Anhanguera
173556049873;477048;2026-02-26T09:17:14-03:00;-22.9947;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173556050257;470167;2026-02-26T09:17:11-03:00;-23.4887;-46.5596;68;GUARULHOS;SP;Rodovia Fernão Dias
173556051039;236061;2026-02-26T09:17:18-03:00;-22.9879;-46.8456;0;ITATIBA;SP;Próx. Rua Regina Regagnin Piovani
173556051204;593867;2026-02-26T09:17:10-03:00;-15.5712;-41.2707;62;ENCRUZILHADA;BA;BR-116
173556051214;513660;2026-02-26T09:17:04-03:00;-8.4478;-35.3471;70;RIBEIRÃO;PE;BR-101
173556052183;514901;2026-02-26T09:17:06-03:00;-23.3155;-46.8563;68;CAJAMAR;SP;Via Anhanguera
173556052949;477750;2026-02-26T09:17:19-03:00;-23.4402;-46.4083;0;GUARULHOS;SP;Rua São José do Paraíso
173556054796;600123;2026-02-26T09:17:21-03:00;-23.1779;-46.9624;0;JUNDIAÍ;SP;Próx. Rua Ailly Ferraz Santos
173556058330;514901;2026-02-26T09:17:21-03:00;-23.3162;-46.8551;73;CAJAMAR;SP;Via Anhanguera
173556058891;513660;2026-02-26T09:17:10-03:00;-8.4481;-35.3481;70;RIBEIRÃO;PE;BR-101
173556064667;513660;2026-02-26T09:17:18-03:00;-8.4486;-35.3495;72;RIBEIRÃO;PE;BR-101
173556067073;475417;2026-02-26T09:17:32-03:00;-22.9348;-46.8849;0;VALINHOS;SP;Próx. Rodovia Dom Pedro I
173556071759;474689;2026-02-26T09:15:25-03:00;-22.4431;-45.7869;58;CONCEIÇÃO DOS OUROS;MG;Próx. MG-173
173556072031;237007;2026-02-26T09:16:59-03:00;-22.2599;-46.8221;77;ESPÍRITO SANTO DO PINHAL;SP;Rodovia Governador Dr. Adhemar P. de Barros
173556073548;474689;2026-02-26T09:17:45-03:00;-22.4618;-45.7823;47;CONCEIÇÃO DOS OUROS;MG;MG-173
173556075037;471939;2026-02-26T09:17:32-03:00;-23.4271;-46.3805;0;GUARULHOS;SP;Próx. Avenida Narain Singh
